Date,Return_outra,Volume,adx_pos_w50,bb_lband_w31_stdDev3.5483563609690094,Return_Open,adx_pos_w35,Diff_open,Diff_outra,rsi_w44,adx_neg_w14,adx_pos_w30,stochRsi_d_w4_s131_s27,adx_w50,Return_intra,macd_difffW12_sW44_signal3,stochRsi_d_w50_s110_s218,bb_lband_w44_stdDev3.5067736038514123,stochRsi_d_w3_s132_s247,rsi_w29,macd_fW1_sW41_signal34,Open,Target
2000-01-25,0.0,1115800000.0,0.0,1357.34745572704,-0.02802258422845938,0.0,-39.8299560546875,0.0,36.93465774730593,36.12152482336395,0.0,0.0,0.0,-0.02802258422845938,2.257078061795749,0.0,1358.3147617789543,0.0,36.399192932302334,48.943288939301965,1401.530029296875,-0.02802258422845938
2000-01-26,0.0,1073700000.0,0.0,1354.4230812443318,0.00604648360304072,0.0,8.5,0.0,39.384689554920215,35.5081261884325,0.0,0.0,0.0,0.00604648360304072,2.511703277466742,0.0,1355.4052173870678,0.0,39.11587729638773,38.51741803743039,1410.030029296875,0.00604648360304072
2000-01-27,0.0,1117300000.0,0.0,1350.4930355392537,-0.0042216197666675725,0.0,-5.9400634765625,0.0,38.32014345536568,34.31031628111085,0.0,0.0,0.0,-0.0042216197666675725,2.651266610739537,0.0,1351.5001697282537,0.0,37.94282245327307,42.34045858475497,1404.0899658203125,-0.0042216197666675725
2000-01-28,0.0,1129500000.0,0.0,1345.8022033181394,-0.003946204024482647,0.0,-5.5299072265625,0.0,37.358233630568165,37.54625079790298,0.0,0.0,0.0,-0.003946204024482647,2.6989763683910226,0.0,1346.8421166708015,0.0,36.87651644514751,45.590824582207006,1398.56005859375,-0.003946204024482647
2000-01-31,0.0,1095800000.0,0.0,1327.758018970856,-0.0278408127297336,0.0,-38.4000244140625,0.0,31.70349813935219,37.2731370173531,0.0,0.0,0.0,-0.0278408127297336,4.493618195589452,0.0,1328.9678825145693,0.0,30.676276604353475,79.99128475835164,1360.1600341796875,-0.0278408127297336
2000-02-01,0.0,993800000.0,0.0,1324.9180264698623,0.024904850529124722,0.0,34.2999267578125,0.0,40.00382907339473,34.80040485854435,0.0,0.0,0.0,0.024904850529124722,2.8244558083933526,0.0,1326.141708286621,0.0,40.00784646432078,43.5155790481324,1394.4599609375,0.024904850529124722
2000-02-02,0.0,981000000.0,0.0,1325.3149353318756,0.010571740915406913,0.0,14.820068359375,0.0,43.06319400441425,32.5093844462382,0.0,0.0,0.0,0.010571740915406913,0.9763674021994362,0.0,1326.523746093445,0.0,43.41632795295399,27.32905779881662,1409.280029296875,0.010571740915406913
2000-02-03,0.0,1038600000.0,0.0,1325.7532831724047,-0.00011356385074723363,0.0,-0.1600341796875,0.0,43.03894376017385,31.14468227269691,0.0,0.0,0.0,-0.00011356385074723363,0.0552596293591598,0.0,1326.947510761921,0.0,43.38875735358297,26.180087598575252,1409.1199951171875,-0.00011356385074723363
2000-02-04,0.0,1146500000.0,0.0,1327.6871109392334,0.011185347697919568,0.0,15.8499755859375,0.0,46.114219932818806,29.05330791986074,0.0,0.0,0.0,0.011185347697919568,-1.27572106851688,0.0,1328.8574154648115,0.0,46.85089918971014,9.838201916797743,1424.969970703125,0.011185347697919568
2000-02-07,0.0,1045100000.0,0.0,1329.4799650787,-0.00042113303572222094,0.0,-0.5999755859375,0.0,46.01798717984651,27.921508131022826,0.0,0.0,0.0,-0.00042113303572222094,-1.736254222216818,0.0,1330.6278251509038,0.0,46.73883547795428,9.94112143117627,1424.3699951171875,-0.00042113303572222094
2000-02-08,0.0,918100000.0,0.0,1331.1690645068018,-9.127601431657695e-05,0.0,-0.1300048828125,0.0,45.996704560976674,28.831799047017885,0.0,0.0,0.0,-9.127601431657695e-05,-1.8190006869309912,0.0,1332.295745826179,0.0,46.71375949620448,9.59154887046543,1424.239990234375,-9.127601431657695e-05
2000-02-09,0.0,1047700000.0,0.0,1332.9405383818578,0.012198493672594068,0.0,17.47998046875,0.0,49.22737435932122,27.45602269248419,0.0,0.0,0.0,0.012198493672594068,-2.697876524256756,0.0,1334.0524904183858,0.0,50.41820768398485,-7.5127919983663105,1441.719970703125,0.012198493672594068
2000-02-10,-7.0905507429941395e-06,1050500000.0,0.0,1333.4530519098396,-0.02104220761049458,0.0,-30.02001953125,-0.010009765625,44.54583354773112,28.40403641485473,0.0,0.0,0.0,-0.021035117059751585,-1.204503400059572,0.0,1334.5524853542172,0.0,44.87139868248853,21.425921683103525,1411.699951171875,-0.02104220761049458
2000-02-11,0.0,1058800000.0,0.0,1334.442509985145,0.003627333403519728,0.0,5.1300048828125,0.0,45.451467803157705,28.615282784163533,0.0,0.0,0.0,0.003627333403519728,-0.8176771327053878,0.0,1335.5262697694154,0.0,45.92266907550962,15.52945387230102,1416.8299560546875,0.003627333403519728
2000-02-14,0.0,1025700000.0,0.0,1331.302197946648,-0.02119229898918995,0.0,-29.7099609375,0.0,41.4336637567654,33.05232575059966,0.0,0.0,0.0,-0.02119229898918995,0.991473395957378,0.0,1332.4077122553667,0.0,41.20078373125796,43.085156961715256,1387.1199951171875,-0.02119229898918995
2000-02-15,0.0,927300000.0,0.0,1329.790643476341,0.002030886853549241,0.0,2.8199462890625,0.0,41.93220278986272,31.74312511418969,16.647569465410896,0.0,0.0,0.002030886853549241,1.4134597863211162,0.0,1330.2107278764356,0.0,41.78918113333657,38.34781968824064,1389.93994140625,0.002030886853549241
2000-02-16,0.0,1092100000.0,0.0,1331.652894849255,0.008674947553079626,0.0,12.110107421875,0.0,44.02597312538946,29.03628258521518,17.57803481288574,0.0,0.0,0.008674947553079626,0.7198024071611115,0.0,1329.9923360208015,0.0,44.26967364893344,24.988297396538652,1402.050048828125,0.008674947553079626
2000-02-17,0.0,1018800000.0,0.0,1329.925471259078,-0.010309372816680096,0.0,-14.3800048828125,0.0,42.178084458385904,27.513237341673985,17.16299902412242,0.0,0.0,-0.010309372816680096,1.0904636013935018,0.0,1327.8675105745424,0.0,42.06518426134012,37.49362121842955,1387.6700439453125,-0.010309372816680096
2000-02-18,0.0,1034800000.0,0.0,1328.3073442772436,0.0004250581374742879,0.0,0.5899658203125,0.0,42.27979050549271,27.530002092854144,16.736115441749288,0.0,0.0,0.0004250581374742879,1.0320530069745466,0.0,1326.0979635691244,0.0,42.18751373960533,35.146338474397226,1388.260009765625,0.0004250581374742879
2000-02-22,0.0,1042300000.0,0.0,1316.1208774669324,-0.03084710308169214,0.0,-42.1700439453125,0.0,37.46043917010677,33.64448862309635,15.845584281285044,0.0,0.0,-0.03084710308169214,3.1414518876776825,0.0,1315.7362524054415,0.0,36.48435641748563,73.63464992353306,1346.0899658203125,-0.03084710308169214
2000-02-23,0.0,980000000.0,0.0,1306.8690171132764,0.004506673481115442,15.56828819066125,6.080078125,0.0,38.4947645318143,34.88157533046125,15.333923781651,0.0,0.0,0.004506673481115442,3.268038795321321,0.0,1308.372868494875,0.0,37.741188671787576,64.33768742717416,1352.1700439453125,0.004506673481115442
2000-02-24,0.0,993700000.0,0.0,1300.4832118209222,0.006281139106337541,16.380079885477492,8.5198974609375,0.0,39.91953550072949,32.30142626889686,16.288164619692402,0.0,0.0,0.006281139106337541,2.435843876276799,0.0,1303.652483998808,0.0,39.47925386721094,53.159799967844265,1360.68994140625,0.006281139106337541
2000-02-25,0.0,1215000000.0,0.0,1295.1508819721785,-0.005349730316245527,15.781391889866503,-7.2598876953125,0.0,39.12919606508627,32.63633081372296,15.59514388863198,0.0,0.0,-0.005349730316245527,2.1533871461901093,0.0,1298.1533023342845,0.0,38.52996293880167,57.54255967919698,1353.4300537109375,-0.005349730316245527
2000-02-28,0.0,1065200000.0,0.0,1283.9820219950816,-0.014940089385435229,15.23969379480402,-20.070068359375,0.0,37.05396694418178,30.04928717154302,14.972555977018532,0.4894510286723368,0.0,-0.014940089385435229,2.814545081045665,0.0,1289.2631409802336,0.0,36.04813263803747,73.91678860816364,1333.3599853515625,-0.014940089385435229
2000-02-29,0.0,1026500000.0,0.0,1277.340187685632,0.010957078745979842,14.677673232552907,14.6900634765625,0.0,39.45874813584665,28.366828214318467,14.331183285940826,0.4906044572472411,0.0,0.010957078745979842,1.880599424661888,0.0,1284.2829846865452,0.0,39.02552681904145,56.406404887239205,1348.050048828125,0.010957078745979842
2000-03-01,0.0,1204300000.0,0.0,1276.389516913419,0.013535073096646144,15.263447248374076,18.3699951171875,0.0,42.280379396501154,26.794355662366463,15.02141602683203,0.492119317989725,0.0,0.013535073096646144,0.1866671655308636,0.0,1282.4781530227783,0.0,42.49312079609388,36.22515216195393,1366.4200439453125,0.013535073096646144
2000-03-02,0.0,1274100000.0,0.0,1280.3508541437543,0.009302114728481747,16.441989003410427,12.7698974609375,0.0,44.13250588601013,25.588172751585702,16.399614050168267,0.4938618448177044,0.0,0.009302114728481747,-1.340870170268694,0.0,1282.200599370501,0.0,44.75511052200013,22.338337810491797,1379.18994140625,0.009302114728481747
2000-03-03,0.0,1198600000.0,0.0,1283.7468801516634,0.0018617281349939674,16.48816081236691,2.570068359375,0.0,44.49927043719986,24.460116338369485,16.45436818667848,0.4980874822097845,0.0,0.0018617281349939674,-2.087166760026051,0.0,1282.202305517957,0.0,45.20438717223895,18.826923286777856,1381.760009765625,0.0018617281349939674
2000-03-06,0.0,1150300000.0,0.0,1288.9349888017955,0.0196428537973814,18.55582272952016,27.4100341796875,0.0,48.20971211455227,22.53792662853973,18.868448845012058,0.5066481676386341,0.0,0.0196428537973814,-3.795268365313156,0.0,1284.504416295268,0.0,49.72100358276676,-8.17439132658069,1409.1700439453125,0.0196428537973814
2000-03-07,0.0,1029000000.0,0.0,1292.730049578803,-0.012776701994210882,18.06356817867975,-17.8900146484375,0.0,46.14919426773913,21.01189864074424,18.28413249688684,0.5164111880599844,0.0,-0.012776701994210882,-3.231925344678292,0.0,1287.0037821819874,0.0,47.09678637098104,9.252974592244527,1391.280029296875,-0.012776701994210882
2000-03-08,0.0,1314100000.0,0.0,1292.802352335014,-0.0259652971202895,17.141581180895898,-35.6600341796875,0.0,42.44868604286106,27.24200655004565,17.198927639282676,0.529285259377567,0.0,-0.0259652971202895,-0.8230656838328443,0.0,1284.9411565037456,0.0,42.46929160618977,42.774294068506606,1355.6199951171875,-0.0259652971202895
2000-03-09,0.0,1203000000.0,0.0,1291.0256237431067,0.008140128606934027,16.658418762434593,11.0799560546875,0.0,43.879423278293366,26.2111775205631,16.63511422624257,0.5384856584667167,0.0,0.008140128606934027,-0.4608431700841571,0.0,1282.6638839187826,0.0,44.23261193913945,30.185083822684877,1366.699951171875,0.008140128606934027
2000-03-10,0.0,1123000000.0,0.0,1291.386512319252,0.025279570403423435,18.77098389166782,34.989990234375,0.0,48.05252600061165,23.38219017439694,19.08687442233737,0.5486757183959073,0.0,0.025279570403423435,-2.268258260601641,0.0,1282.6535711705585,0.0,49.313818158676334,-4.576101344466906,1401.68994140625,0.025279570403423435
2000-03-13,0.0,1138800000.0,0.0,1291.5520162206694,-0.0047340549396848175,19.554056731441293,-6.6199951171875,0.0,47.37058969944886,22.130022138369117,19.988333063310343,0.5608732867096974,0.0,-0.0047340549396848175,-2.489747146653471,0.0,1282.3982816994355,0.0,48.44880365626437,1.946565497829169,1395.0699462890625,-0.0047340549396848175
2000-03-14,0.0,1016100000.0,0.0,1291.3155403179223,-0.008241305233129381,18.88424908447537,-11.449951171875,0.0,46.2099608167304,27.02696206742908,19.19372470685308,0.5698327833250911,0.0,-0.008241305233129381,-1.7754138262261492,0.0,1282.5347884828882,0.0,46.97280096585088,12.758587304479988,1383.6199951171875,-0.008241305233129381
2000-03-15,0.0,1094000000.0,17.77249130553562,1291.1659446369415,-0.017843727175415935,18.19578315239601,-24.469970703125,0.0,43.85996597542377,26.045375260476423,18.38254909310561,0.5744572319037153,0.0,-0.017843727175415935,-0.035299186311331,0.0,1282.2429595509648,0.0,44.005376878091575,35.45576953105228,1359.1500244140625,-0.017843727175415935
2000-03-16,7.1901745037905584e-06,1302800000.0,17.45730253350035,1291.1540480870256,0.023989809947536855,17.733866911742346,33.0,0.010009765625,47.54032243460637,23.52182388279482,17.839195565796157,0.5787602475215745,0.0,0.023982619773033065,-1.1960008176509265,0.0,1283.086967583251,0.0,48.54432427808143,2.348361234930735,1392.1500244140625,0.023989809947536855
2000-03-17,0.0,1482300000.0,20.832230301771794,1283.536722250799,0.0465385886845473,22.4272356070538,66.3199462890625,0.0,53.77489725494242,20.12463241454425,23.232819280372837,0.5830632631394336,0.0,0.0465385886845473,-5.233983232150671,0.0,1280.7094591805394,0.0,55.97569345741034,-60.93485220929233,1458.469970703125,0.0465385886845473
2000-03-20,0.0,1295100000.0,21.79195843908833,1275.6053476127115,0.0041054613147588626,23.732527486099013,6.0,0.0,54.27785738535374,19.0519859775508,24.715350860311265,0.5864465122662684,0.0,0.0041054613147588626,-6.716832937183778,0.0,1279.0122662133226,0.0,56.56341649844936,-63.74747829456419,1464.469970703125,0.0041054613147588626
2000-03-21,0.0,920800000.0,21.46118775157932,1271.1434852233322,-0.005367830413634422,23.227379681811936,-7.8399658203125,0.0,53.499546834193865,19.205293043195194,24.108205690243604,0.5856819796193481,0.0,-0.005367830413634422,-6.239671119472922,0.0,1280.0608810197675,0.0,55.5596275622097,-53.24524997547792,1456.6300048828125,-0.005367830413634422
2000-03-22,0.0,1065900000.0,22.37797937989772,1258.6104287207982,0.025244513080496134,24.425882056781965,37.239990234375,0.0,56.52929490066786,17.191901354062182,25.441594542271517,0.5832526363610171,0.0,0.025244513080496134,-7.462016843316665,0.0,1274.242079508717,0.0,59.1279836792114,-86.17641924747909,1493.8699951171875,0.025244513080496134
2000-03-23,0.0,1075000000.0,22.875526914133072,1246.3084226076533,0.004521628609460926,25.08767085412505,6.77001953125,0.0,57.04986408771231,16.500981625878396,26.185069876725965,0.5822245492908042,0.0,0.004521628609460926,-7.557993995208351,0.0,1267.6756529822774,0.0,59.73670724969302,-88.52041788450401,1500.6400146484375,0.004521628609460926
2000-03-24,0.0,1078300000.0,24.128709578089246,1230.021684871859,0.01764249804450202,26.75370225542303,26.7099609375,0.0,59.030523232192806,15.0309430184253,28.056512336584284,0.5811964622205915,0.0,0.01764249804450202,-8.253987035874736,0.0,1255.634020683818,0.0,62.04648080475423,-109.74321792571824,1527.3499755859375,0.01764249804450202
2000-03-27,0.0,1052200000.0,24.92677360568331,1215.5168578688545,7.200798340623038e-05,27.77725102756016,0.1099853515625,0.0,59.03848238889002,13.838025239014184,29.183966415495757,0.5850981030420195,0.0,7.200798340623038e-05,-7.640286005626368,0.0,1244.8514505154708,0.0,62.05576421381189,-104.62209835931526,1527.4599609375,7.200798340623038e-05
2000-03-28,0.0,901000000.0,24.6487395890311,1204.1718699042558,-0.0023596196528954394,27.343002538452915,-3.5999755859375,0.0,58.65682461279402,13.32697171254066,28.65711823920766,0.5883030484545164,0.0,-0.0023596196528954394,-6.3288972659280205,0.0,1235.852663633638,0.0,61.54542856005035,-96.21154549845504,1523.8599853515625,-0.0023596196528954394
2000-03-29,0.0,959100000.0,24.3020099636105,1198.674258204098,-0.010641384406600451,26.80230634330601,-16.1300048828125,0.0,56.968360571817314,15.357858124504906,28.00159195401452,0.5914931376555946,0.0,-0.010641384406600451,-4.158429332359148,0.0,1230.1781236635743,0.0,59.28297997522252,-76.2681339196597,1507.72998046875,-0.010641384406600451
2000-03-30,0.0,1061900000.0,23.895893581876116,1194.1093890787988,0.0005238551715320838,26.1715200327739,0.7900390625,0.0,57.03035224349909,16.774325723871186,27.238424381818252,0.5954462203963218,0.0,0.0005238551715320838,-2.76717414816104,0.0,1225.241481306701,0.0,59.35876856213204,-73.38873617348554,1508.52001953125,0.0005238551715320838
2000-03-31,0.0,1193400000.0,23.191467628698213,1192.1686952073412,-0.013749849620433352,25.08882912152553,-20.5999755859375,0.0,54.91942250133703,20.38776568643833,25.935897768481293,0.5946105244081491,0.0,-0.013749849620433352,-0.649357936379019,0.0,1223.2285691049292,0.0,56.51777040410463,-50.27501008337913,1487.9200439453125,-0.013749849620433352
2000-04-03,0.0,1227400000.0,22.794197112933706,1190.7920099680011,0.0071387626855159425,24.467351378435573,10.659912109375,0.0,55.78598290183612,18.73697368060365,25.18457350777105,0.594262874501214,0.0,0.0071387626855159425,-0.1555064214122055,0.0,1223.540335264724,0.0,57.60525956007174,-58.033259231194506,1498.5799560546875,0.0071387626855159425
2000-04-04,6.646701165458069e-06,1021700000.0,22.475676279667965,1189.383747992652,0.004925872362927741,23.986711094019388,7.4000244140625,0.010009765625,56.3807723235791,17.84832807076678,24.61203065401715,0.5968704020400956,0.0,0.004919225661762283,-0.187746029645524,0.0,1220.973247237133,0.0,58.353131305057886,-62.307879885363946,1505.97998046875,0.004925872362927741
2000-04-05,0.0,1515460000.0,20.85791944098593,1195.6678872509133,-0.0074982606491929005,21.60972635034551,-11.25,0.0,55.22455273222547,27.90716149027091,21.820649633736316,0.5963699886975062,0.0,-0.0074982606491929005,0.5902451227194518,0.0,1219.1460675621013,0.0,56.77538972822329,-48.63608538189419,1494.72998046875,-0.0074982606491929005
2000-04-06,0.0,1110300000.0,20.468555084586324,1202.6329650991945,-0.004936119081060397,21.05348481570154,-7.3599853515625,0.0,54.4760215051712,26.311562471637234,21.17713742392243,0.5946301163769458,0.0,-0.004936119081060397,1.4043994230310588,0.0,1218.132137934727,0.0,55.75305906180329,-39.31057145745899,1487.3699951171875,-0.004936119081060397
2000-04-07,0.0,1008000000.0,20.4828705335813,1208.2107937872895,0.009348563512983077,21.06030437416579,13.969970703125,0.0,55.643732778893686,24.99450559531757,21.181816667325627,0.5923969176252865,0.0,0.009348563512983077,0.980885761762039,0.0,1215.8314261024238,0.0,57.26580267235856,-50.74337348627069,1501.3399658203125,0.009348563512983077
2000-04-10,0.0,891600000.0,20.706305683137096,1214.974243327356,0.00994809529485785,21.36127406431384,15.010009765625,0.0,56.86031627541389,24.071948908613592,21.525802878849717,0.5921073332800982,0.0,0.00994809529485785,0.0387606439396819,0.0,1212.526232437232,0.0,58.83207230835876,-62.622269763710165,1516.3499755859375,0.00994809529485785
2000-04-11,0.0,853700000.0,20.94435015237941,1228.7520703409086,-0.007872111321383102,21.67807991378116,-11.8900146484375,0.0,55.62370701558359,22.824592506454824,21.88658601864874,0.5985258589704949,0.0,-0.007872111321383102,0.451703743759829,0.0,1210.5691171252272,0.0,57.1146393312219,-48.31643344311692,1504.4599609375,-0.007872111321383102
2000-04-12,0.0,971400000.0,20.580353586586668,1241.2510459195023,-0.0025756625353894336,21.15282908862174,-3.8699951171875,0.0,55.2237060678756,25.170195655241468,21.27498491994398,0.599407978789214,0.0,-0.0025756625353894336,0.9312774439139844,0.0,1208.7853154901964,0.0,56.55805863567701,-42.32994126279005,1500.5899658203125,-0.0025756625353894336
2000-04-13,0.0,1175900000.0,19.995314164439016,1251.9694301652266,-0.022522936175410457,20.316760148083983,-33.419921875,0.0,51.92419136869644,27.288509850939818,20.306482372146508,0.592726626231241,0.0,-0.022522936175410457,3.003463047883969,0.0,1209.438393538513,0.0,52.02368991439782,-8.485732750276384,1467.1700439453125,-0.022522936175410457
2000-04-14,0.0,1032000000.0,19.49245191541653,1259.8250192938683,-0.01833818082166072,19.60725446234876,-26.6600341796875,0.0,49.50954812759463,30.78465457095629,19.49018740918972,0.5799366246929877,0.0,-0.01833818082166072,5.134012101215248,0.0,1210.065584844839,0.0,48.79174515605362,17.308858504200998,1440.510009765625,-0.01833818082166072
2000-04-17,0.0,1279700000.0,18.25204609629544,1254.4851857539115,-0.06004509752202303,17.902858683615435,-83.949951171875,0.0,43.05777893527294,43.61198862131532,17.556721145150675,0.5644744826107606,0.0,-0.06004509752202303,10.193177274595024,0.0,1207.0831052807534,0.0,40.57151913958579,96.4369615962628,1356.56005859375,-0.06004509752202303
2000-04-18,0.0,1204700000.0,17.62902155645934,1253.4312299550998,0.03254811081334008,17.071442072096378,44.8798828125,0.0,46.846863059871446,39.27342971275105,16.62799145484367,0.5495056669596327,0.0,0.03254811081334008,8.852761405728895,0.898285979452297,1207.8565334592472,0.0,45.6422452100676,49.10197979405984,1401.43994140625,0.03254811081334008
2000-04-19,0.0,1109400000.0,19.621893929193853,1259.278904642341,0.02826029680070441,19.79992048894459,40.1700439453125,0.0,49.90017295091644,36.187693249564106,19.753256027709583,0.5379428112468794,0.0,0.02826029680070441,5.285426775908503,0.8894943370134859,1209.2560119106106,0.0,49.62667942187796,8.506605570235479,1441.6099853515625,0.02826029680070441
2000-04-20,0.0,1001400000.0,19.71371232631181,1271.8827537985778,-0.009856908381935092,19.92159390926316,-14.1400146484375,0.0,48.8886361682898,34.62066188134851,19.893138020092984,0.5281550587217881,0.0,-0.009856908381935092,4.124229142689848,0.8759842316377718,1211.4239655925094,0.0,48.33500100948732,21.56820973206959,1427.469970703125,-0.009856908381935092
2000-04-24,0.0,896200000.0,19.548049619867435,1283.2782292727056,0.004940641519007194,19.69203868822658,7.070068359375,0.0,49.41329142223084,34.143261536879905,19.63074610560161,0.5261327044314281,0.0,0.004940641519007194,2.876586634065408,0.8576643654868202,1213.786696460017,0.0,49.02212425155115,13.807753688280629,1434.5400390625,0.004940641519007194
2000-04-25,0.0,868700000.0,19.211330789665347,1287.2701708014013,-0.0032677404242180685,19.225896394219298,-4.6800537109375,0.0,49.07209645679563,35.247387683974715,19.09809819998875,0.5248390246118617,0.0,-0.0032677404242180685,2.3506018783445786,0.8367680027242167,1220.7724814247938,0.5151959786071195,48.57917341575099,17.607435618302816,1429.8599853515625,-0.0032677404242180685
2000-04-26,0.0,1071100000.0,21.32331254328084,1295.579405381887,0.03273429354099022,22.12002087598581,47.5799560546875,0.0,52.48516842069296,31.994375368640988,22.417249218380604,0.5290125453448196,0.0,0.03273429354099022,-0.6981902993646961,0.8149536533668753,1227.36780261446,0.5161356258023717,53.04647025399747,-28.5452575584618,1477.43994140625,0.03273429354099022
2000-04-27,0.0,999600000.0,21.30672206228744,1306.7187508926602,-0.011196539243597314,22.07947095869922,-16.449951171875,0.0,51.26961376818532,30.35614549958618,22.36316153995876,0.5389068666553144,0.0,-0.011196539243597314,-0.9597356345856904,0.7929756166531929,1233.575841108452,0.516811692659169,51.44603464247106,-11.519339415797049,1460.989990234375,-0.011196539243597314
2000-04-28,0.0,1111000000.0,20.849615618860053,1326.5811692462796,0.0026863820339739775,21.4281953086248,3.9300537109375,0.0,51.543963082954185,32.677582640406825,21.606490545865643,0.5515117746558276,0.0,0.0026863820339739775,-1.180062469446714,0.7715314655113877,1241.1904143513918,0.5175992124750025,51.80582548098173,-14.713707739747178,1464.9200439453125,0.0026863820339739775
2000-05-01,0.0,984600000.0,20.79323248651141,1337.4342199517,-0.008562610676304594,21.337747512063476,-12.489990234375,0.0,50.6172392869301,30.9946980228152,21.49807264904408,0.5552215257553548,0.0,-0.008562610676304594,-0.4596565471353973,0.7506806897604483,1252.6837854615137,0.5182851193299951,50.57231786586198,-2.1178261955924427,1452.4300537109375,-0.008562610676304594
