Date,Return_interday,bb_pband_w3_stdDev1.774447792366109,Return_open,adx_pos_w6,adx_pos_w42,Volume,adx_neg_w1,Return_intraday,stochRsi_k_w47_s143_s212,stochRsi_d_w9_s144_s246,stochRsi_d_w4_s16_s233,adx_w10,bb_pband_w7_stdDev1.4065306043590475,bb_pband_w13_stdDev1.7961852973078898,adx_w18,stochRsi_k_w4_s16_s233,adx_neg_w25,stochRsi_d_w12_s125_s25,macd_difffW5_sW39_signal14,stochRsi_k_w29_s18_s219,Open,Close,Target
2016-01-28,0.0012048394063519652,0.3778416422827093,-0.009134824023186106,11.975984319666958,0.0,4693010000,0.0,-0.01033966342953807,0.0,0.0,0.0,0.0,0.5013963205202883,0.3374052985970854,0.0,0.6156272700564761,0.0,0.0,2.4082710832794447,0.0,1885.219970703125,1882.949951171875,0.004308511311238661
2016-01-29,0.0003379740278219856,0.5015576850172334,0.004646485339060646,10.506540214496397,0.0,5497570000,0.0,0.004308511311238661,0.0,0.0,0.0,74.91390038297021,0.690011004231403,0.4859382779821304,0.0,0.7285793452870634,0.0,0.0,-2.7347541346816517,0.0,1894.0,1893.3599853515625,0.024120676966735033
2016-02-01,-0.0017022937718742526,0.8926554456567463,0.02241838319486078,23.661819136466217,0.0,4322530000,0.0,0.024120676966735033,0.0,0.0,0.0,69.64453635233626,1.211060565827144,1.0078560183310132,0.0,0.7285793452870634,0.0,0.0,-18.08160354891176,0.0,1936.93994140625,1940.239990234375,0.0012589589263320988
2016-02-02,-0.0021266474585397432,0.693688748232905,-0.0008676885322076444,23.91842785407637,0.0,4463190000,0.0,0.0012589589263320988,0.0,0.0,0.0,64.38802142516656,1.0045977507677937,0.9954839659257873,0.0,0.7241133317722976,0.0,0.0,-26.294250393643352,0.0,1935.260009765625,1939.3800048828125,-0.016794321259691714
2016-02-03,0.002120636483066818,0.1015876828744853,-0.014673684776624896,19.639962802653947,0.0,5172950000,54.66863495175478,-0.016794321259691714,0.0,0.0,0.0,60.76690850681032,0.4599107925070713,0.5708312728725937,0.0,0.6323892231224185,0.0,0.0,-21.29768248052356,0.0,1907.0699462890625,1903.030029296875,0.0028589835385073314
2016-02-04,-0.00044975960963800077,0.3941326725614325,0.0024092239288693307,15.922508857048353,0.0,5193320000,54.74015412100365,0.0028589835385073314,0.0,0.0,0.0,58.50897060355193,0.5315322944617036,0.6917791047872587,0.0,0.5141685500045811,0.0,0.0,-20.5785607009597,0.0,1911.6700439453125,1912.530029296875,0.0019753279021612613
2016-02-05,-0.001243303027352205,0.7717323598891569,0.0007320248748090563,18.141569954920836,0.0,4929940000,0.0,0.0019753279021612613,0.0,0.0,0.0,55.72274756423201,0.5535696901519168,0.6939067578553366,0.0,0.5338860113740761,0.0,0.0,-20.591321081823367,0.0,1913.0699462890625,1915.449951171875,-0.017410855248999546
2016-02-08,-0.0036235079423105887,0.102607472498813,-0.021034363191310135,14.81083809378273,0.0,5636460000,65.11692245384565,-0.017410855248999546,0.0,0.0,0.0,54.277678404447634,-0.0479928989966314,0.2838328662270816,0.0,0.4209339361434887,0.0,0.0,-11.549591074947855,0.0,1873.25,1880.050048828125,-0.010631549980746335
2016-02-09,-0.002690501420465452,0.1722956742263341,-0.013322051401211787,11.702954136460985,0.0,5183220000,85.65611202339657,-0.010631549980746335,0.0,0.0,0.0,54.22533802460716,-0.1493408767222776,-0.0031839698825746,0.0,0.254267269476822,37.75185384257632,0.0,-0.2433120174424772,0.0,1848.4599609375,1853.43994140625,0.002026660773704947
2016-02-10,0.002636618435756688,0.2874132306381869,0.004663279209461635,10.06633730295292,0.0,4471170000,0.0,0.002026660773704947,0.0,0.0,0.0,54.17823168275074,0.0167825806657564,0.032531818957853,0.0,0.0920666163249211,36.52897422794973,0.0,5.358198031315538,0.0,1857.0999755859373,1852.2099609375,-0.002825586566517657
2016-02-11,-0.0026278302869124914,0.2324593484135595,-0.005453416853430149,14.506055150489171,0.0,5500800000,0.0,-0.002825586566517657,0.0,0.0,0.0,53.00652317431693,0.113439060775729,0.1077431463647631,0.0,0.0920666163249211,35.40706962742543,0.0,7.245664259779616,0.0,1847.0,1851.8599853515625,-0.009749617042343672
2016-02-12,0.0023590956870558344,0.1015407407359182,-0.007390521355287838,11.908807948561083,0.0,4696920000,96.312167858333,-0.009749617042343672,0.0,0.0,0.0,53.087504086621166,0.017406539636358,0.0013130610785841,0.0,0.0534685046791869,37.90183848763711,0.0,12.466716398632926,0.0,1833.4000244140625,1829.0799560546875,0.016970919519990524
2016-02-16,0.0035650573121221996,0.8094252098129853,0.020535976832112723,17.78916452541469,0.0,4570670000,0.0,0.016970919519990524,0.0,0.0,0.0,51.80112623381564,0.5131671820319956,0.3247582575426192,0.0,0.1666666666666666,36.56796470020326,0.0,4.799052286249932,0.0,1871.43994140625,1864.780029296875,0.01281668042956241
2016-02-17,0.001697296286789829,0.8363251604856943,0.01451397671635224,29.228768956334,0.0,5011540000,0.0,0.01281668042956241,0.0,0.0,0.0,48.59430037284376,1.1135580448033529,0.5706048236753769,0.0,0.3333333333333333,35.44016670859553,0.0,-8.26487260972253,0.0,1898.800048828125,1895.5799560546875,0.014648814338851679
2016-02-18,0.00038916665431809605,0.8459189900525755,0.015037980993169775,40.398518992997545,0.0,4436490000,0.0,0.014648814338851679,0.0,0.0,0.0,43.85680689894049,1.1916709668692,0.7924726090618703,0.0,0.5,34.195881375311174,0.0,-23.553056829165875,0.0,1927.5699462890625,1926.8199462890625,-0.005065798778252528
2016-02-19,-0.000568494441324674,0.594848404925538,-0.005634293219577202,37.36892422303698,0.0,4142850000,0.0,-0.005065798778252528,0.0,0.0,0.0,39.59306277242756,0.9256726668244264,0.7496287397921564,0.0,0.6145091178109997,33.672760526716104,0.0,-29.162825279757943,0.0,1916.739990234375,1917.8299560546875,0.0005424611595223894
2016-02-22,0.0034667035360165244,0.299100106362767,0.004009164695538914,33.96398335577954,0.0,4054710000,77.78406543738838,0.0005424611595223894,0.0,0.0,0.0,36.407508874319895,0.8191289265602761,0.7809794295038801,0.0,0.6441101797571779,34.442166475426475,0.0,-31.235409492866708,0.0,1924.43994140625,1917.780029296875,0.010884027563060172
2016-02-23,-0.001604985638971712,0.8984935045610765,0.00927904192408846,43.971990369221686,0.0,3890650000,0.0,0.010884027563060172,0.0,0.0,0.0,33.46653336974374,0.9378174433346456,0.9470785830176676,47.20138640222402,0.8107768464238445,33.38601348799698,0.0,-37.98484949088342,0.8677686145054155,1942.3800048828125,1945.5,-0.010927591931817027
2016-02-24,-0.0019328608023885252,0.341975340894577,-0.012860452734205552,37.48883985467579,0.0,4317250000,19.186449569991197,-0.010927591931817027,0.0,0.0,0.0,30.536178280144235,0.6261983347016331,0.7447942458981873,45.644913225399456,0.6441101797571779,32.98873556492579,0.0,-34.032889233223926,0.941106460806765,1917.56005859375,1921.27001953125,0.006362820837020777
2016-02-25,0.0010720473079022241,0.4328918615262835,0.007434868144923001,29.31338711771696,0.0,4118210000,69.23070065700523,0.006362820837020777,0.0,0.0,0.0,28.560220059979827,0.6960945184596792,0.7949855138386167,44.53206788396089,0.5145652248807624,34.58060418706185,0.0,-32.42611385125252,0.9665827407979404,1931.8699951171875,1929.800048828125,0.010212319422548077
2016-02-26,0.0016638300492743952,0.8835021617816443,0.011876149471822472,35.859493546907515,0.0,4348510000,0.0,0.010212319422548077,0.0,0.0,0.0,25.73032401586206,1.1139617368094523,0.8865924705576026,43.09541111421213,0.4632708793033346,33.592134377927444,0.0,-35.419335403746864,0.9800781124105952,1954.949951171875,1951.699951171875,-0.003535695378839243
2016-02-29,-0.0004724012496133412,0.6431446567888675,-0.004008096628452584,38.78245250347542,0.0,4588180000,0.0,-0.003535695378839243,0.0,0.0,0.0,23.769153564643165,0.8829940314548953,0.8092012713422863,41.528116840303845,0.4703641179117322,32.954078558167524,0.7417689260135024,-34.395267345562175,0.9788752531110246,1947.1300048828125,1948.050048828125,-0.007681729841958251
2016-03-01,0.002512063088477845,0.1077501019062672,-0.005169666753480406,32.67917577383804,0.0,4819750000,52.79664144676139,-0.007681729841958251,0.0,0.0,0.5099514363509969,21.58371597883461,0.415244660227565,0.6647797872968074,40.24033380737254,0.440763055965554,33.54086313063851,0.7481070677305403,-28.1661254957073,0.970098818185306,1937.0899658203125,1932.22998046875,0.021076322313141382
2016-03-02,-0.0008849670088464379,0.8751097663043041,0.020191355304294945,35.368445087528855,0.0,4666610000,0.0,0.021076322313141382,0.0,0.0,0.5104530161963172,20.333130690178304,1.2057862540369635,0.9364680930563076,38.64061973562057,0.440763055965554,31.831752065299813,0.7510438683025139,-34.62162410105883,0.9728438943709724,1976.5999755859373,1978.3499755859373,0.0049709168699481054
2016-03-03,-0.00042797830570329154,0.7451154523763249,0.004542938564244814,36.465175018606686,0.0,5081700000,0.0,0.0049709168699481054,0.0,0.0,0.5141949637971907,19.629853194528543,1.06929924015903,0.991946097657072,36.97820409719593,0.6074297226322206,31.195907744752,0.7537053479056441,-38.21776870614181,0.9756044309637382,1985.5999755859373,1986.449951171875,0.003920612626020059
2016-03-04,0.00030595567102054133,0.8359898747628771,0.0042265682970406004,37.23124749280113,19.19091938956907,6049930000,0.0,0.003920612626020059,0.0,0.0,0.5194457804175895,19.37344996934561,0.9938541115085416,1.0089651620815216,35.2734597462289,0.7369746775086362,30.609000738954645,0.7549206408197954,-39.64939656233235,0.9756044309637382,1994.010009765625,1993.4000244140625,0.002994484194921654
2016-03-07,-0.0019418964118997906,0.8420061527703255,0.0010525877830218633,41.79129667596943,19.92798544452067,4968180000,0.0,0.002994484194921654,0.0,0.0,0.5250625792331909,19.922411364401004,0.9439280115485004,0.9856336172547348,33.37807969375043,0.788269023086064,29.8086227555044,0.7554905552406348,-39.62573931283965,0.984255776865214,1996.1099853515625,1999.989990234375,0.0028265192127632233
2016-03-08,-0.002440833527260544,0.7645128260184237,0.0003856856855026791,37.02465795929752,19.70459756496864,4641650000,0.0,0.0028265192127632233,0.0,0.0,0.5294671139488841,20.416476619950853,0.8508219093385693,0.9147957453385506,31.58799853307632,0.8333333333333334,29.2129148988541,0.7575973028286753,-37.53316874390824,0.9895637924874966,1996.8800048828125,2001.760009765625,-0.008862922528745543
2016-03-09,0.0011007811182981442,0.1025043181175521,-0.0077621414104473985,30.88149451839563,19.381132841187917,4038120000,49.11620532735273,-0.008862922528745543,0.0,0.0,0.537278069898183,19.83190334820835,0.4614807720088924,0.6782088089906968,30.118339049946933,0.8333333333333334,29.797417151015747,0.7541153055303216,-28.39447894023476,0.9739800198045896,1981.43994140625,1979.260009765625,0.00393889166451622
2016-03-10,0.0008592272562601977,0.4744890364112126,0.0047981189207764174,27.82356473253025,19.20288521606045,4376790000,0.0,0.00393889166451622,0.0,0.0,0.5415022430523111,19.305787403640096,0.4783596610541891,0.7357364176924301,28.730327315880302,0.7149695010926941,29.302617965403886,0.7493507258126708,-23.884492979857143,0.9660083054913946,1990.969970703125,1989.260009765625,-0.0007034344591376751
2016-03-11,0.0025801487945704693,0.7082959767696836,0.0018767143354327942,29.44990686189658,19.579916560156438,4078620000,0.0,-0.0007034344591376751,0.0,0.0,0.5394796932822515,19.64763161240382,0.4106728840265149,0.7046987262363006,27.158431141690645,0.5981973865061819,28.0100156000579,0.7417841829126531,-19.76825800175737,0.9653397070664071,1994.7099609375,1989.5699462890625,0.013682396794280294
2016-03-14,-0.0014449839470307424,0.8984806275623677,0.012237412847249551,34.31492125974741,20.32463168346752,3487850000,0.0,0.013682396794280294,0.0,0.0,0.5397281301187614,20.951442864560114,1.2264581594452275,0.9628977299697404,25.97098610585649,0.5981973865061819,26.879349779717227,0.7352183750652095,-24.018828370559547,0.9653397070664071,2019.27001953125,2022.18994140625,0.00018321533041909532
2016-03-15,-0.002166093810679115,0.6745012764275989,-0.0019828784802600197,32.85129781032956,20.300647826562024,3560280000,0.0,0.00018321533041909532,0.0,0.0,0.5366637723269441,22.245354412382746,0.9657311373371285,0.8875891470596924,24.892823935896374,0.5658214451610536,26.454750135637,0.7314671733701666,-23.90309756073045,0.9635915341399516,2015.27001953125,2019.6400146484373,0.0003274628763616505
2016-03-16,-0.000838705839805165,0.1356559920953428,-0.0005112429634435145,29.31227203977021,20.094245152416423,4057020000,47.32860640253458,0.0003274628763616505,0.0,0.0,0.5324961217350932,22.63235039197817,0.8020268852444448,0.7995712349045947,23.71800236783317,0.4780948005253986,26.84272932858447,0.7375846347191612,-21.060111334328248,0.9592489383402554,2014.239990234375,2015.9300537109373,0.006423433721584715
2016-03-17,-0.0001578376022965955,0.8772217684711193,0.006265596119288119,36.53396444601311,20.92406633994068,4530480000,0.0,0.006423433721584715,0.0,0.0,0.5285963589549068,23.956249790266668,0.9166003511944169,0.8732772615673083,22.93961020294665,0.5998871735409118,26.07274211402512,0.7518263951636691,-20.53672381782601,0.9592489383402554,2026.9000244140625,2027.219970703125,0.006731420670893051
2016-03-18,0.0002793254673028045,0.8543892157100919,0.007010746138195856,40.54218670170002,21.58169714011139,6503140000,0.0,0.006731420670893051,0.0,0.0,0.5282833789698912,25.88423575243197,1.0163250902379877,1.0435480847350909,22.47939675627353,0.7182510057815511,25.246301298744044,0.7760803776534025,-21.78482371145752,0.9592489383402554,2041.1600341796875,2040.5899658203125,0.004116641783722841
2016-03-21,-0.0008298181338206589,0.8205296740693319,0.003286823649902182,41.625032165474295,21.84211725841424,3376600000,0.0,0.004116641783722841,0.0,0.0,0.5316442816546114,27.91493720535649,1.020999695770154,1.0347511031231975,22.160287456256054,0.8350231203680633,24.845319736866177,0.8071659233682291,-22.80231175807116,0.9748327110231624,2047.8800048828125,2049.580078125,0.0018149100381137373
2016-03-22,-0.0014439182094152514,0.7557350597943915,0.0003709918286984859,39.06393316705106,21.782786852158388,3418460000,0.0,0.0018149100381137373,0.0,0.0,0.5377847027832673,29.820250123159557,1.0017959631759783,0.9578420457431754,21.888933914428893,0.8350231203680633,24.474805803504683,0.8391013430716523,-21.866561807429576,0.984464197923142,2048.639892578125,2051.60009765625,0.0005661453126428739
2016-03-23,-0.0006100015903847122,0.3359864122238478,-4.385627774183831e-05,35.85964109003343,21.722808707426893,3639510000,0.0,0.0005661453126428739,0.0,0.0,0.5434381526330232,31.678692597631063,0.8401107738133523,0.8668999869194017,21.686839247218817,0.7007323950465251,23.921701742160664,0.8657015977043627,-18.931334018460973,0.9926160072612592,2048.550048828125,2049.800048828125,-0.005796507940282858
2016-03-24,-0.002079029022131529,0.1039570918208668,-0.007875536962414387,30.891292611347364,21.476880053725463,3407720000,38.21912099943622,-0.005796507940282858,0.0,0.0,0.5461019817736728,32.46011863471906,0.4404851642457196,0.6833379025539432,21.326398023699564,0.6217923730155133,24.22864885336595,0.8809139040002183,-12.270111375034688,0.9819664386628084,2032.47998046875,2036.7099609375,0.0017008872427553001
2016-03-28,0.0009573661209074658,0.2839387941459536,0.002658253363662766,26.67074534158438,21.24239865178385,2809090000,86.9902995965319,0.0017008872427553001,0.0,0.0,0.548497923102658,31.401723349413608,0.2592000880039402,0.6460118455685652,20.6282306754141,0.5,25.536710393667143,0.8831086379981856,-6.98360330632552,0.9694831559457128,2037.8900146484373,2035.93994140625,-0.00041225923283505495
2016-03-29,-0.0006384054491723745,0.7933111175310344,-0.0010506646820074295,30.54330633831493,21.582056586589893,3822330000,0.0,-0.00041225923283505495,0.0,0.0,0.5513072723545905,30.99563776126032,0.1715742702442333,0.6259649671397299,20.124706981194564,0.3469757947905966,25.125865632038877,0.8724918892558857,-3.2326294707879413,0.9568853623766114,2035.75,2037.050048828125,0.009416417503409491
2016-03-30,0.001585114762424844,0.8979578753625439,0.011001532265834335,34.964124640103044,22.15140623527564,3590310000,0.0,0.009416417503409491,0.0,0.0,0.5590317929141565,31.60636512065914,0.9650957983531634,0.8474857416290744,19.94907335894883,0.3469757947905967,24.085671800226617,0.855516043043781,-4.692446510610267,0.954686762122134,2058.27001953125,2055.010009765625,0.002755765231141183
2016-03-31,-8.718209666191967e-05,0.8009447822108796,0.002668583134479263,44.500011517323536,23.138006524147823,3715280000,0.0,0.002755765231141183,0.0,0.0,0.5667563134737225,33.13251579990376,1.0939822625214528,0.9923740193742012,20.123230382374672,0.3469757947905967,23.455318855073116,0.8396440000723407,-6.694610119022187,0.954686762122134,2063.77001953125,2063.949951171875,-0.001954660262958541
2016-04-01,-0.0015158409676780948,0.5133752331693601,-0.0034705012306366356,39.86158712417836,22.943810991657838,3749990000,7.744374941648773,-0.001954660262958541,0.0,0.0,0.5788274482579023,34.38121407301374,0.8715016482527943,0.8497680351156379,20.26129264647458,0.4518159525571238,23.199096033416755,0.8264772596969147,-5.623749550763762,0.9485639479540084,2056.6201171875,2059.739990234375,0.007826800034277603
2016-04-04,0.00019774002880268426,0.8780351167187049,0.008024540063080288,29.05834032651852,22.37209893955732,3485710000,43.357807530723626,0.007826800034277603,0.0,0.0,0.5919230403510669,33.52728373732297,1.040705245137726,1.0002862571847468,19.95753883566268,0.5988212057410958,24.16805536865504,0.8183280916193769,-7.157297438076867,0.9485639479540084,2073.18994140625,2072.780029296875,-0.0034112200746569954
2016-04-05,-0.0017583962965046496,0.4954085412883154,-0.005169616371161645,25.95018253170369,22.16374483931822,4154920000,0.0,-0.0034112200746569954,0.0,0.0,0.5999681273937263,32.758746435201274,0.777747377121711,0.8480481240487959,19.670660236562547,0.5988212057410958,23.730473184531757,0.8113320631648732,-5.172311932878628,0.9399357388651872,2062.5,2066.1298828125,-0.00843790211528983
2016-04-06,0.00019068217156448242,0.112260246603186,-0.008247219943725348,20.526629889811783,21.73686044365977,3750800000,84.89672888483769,-0.00843790211528983,0.0,0.0,0.6025493014629334,29.55908287914017,0.131492467111278,0.3575826788558839,18.788134995987186,0.5851787442838324,26.01643701496562,0.800567485206378,2.1435601973992746,0.907833763587101,2045.56005859375,2045.1700439453125,0.010262115760448332
2016-04-07,-0.0017676489226339243,0.706662098041225,0.008494466837814407,20.40346893281359,21.70084587504685,3801250000,0.0,0.010262115760448332,0.0,0.0,0.5992989272816693,27.18291633514816,0.7249785168133094,0.8197345772149078,18.082516499679816,0.5072467698292885,25.01490825747974,0.7840499921068975,1.4936333355241374,0.901618290129062,2063.010009765625,2066.659912109375,-0.010280425047371367
2016-04-08,0.0017761713401220902,0.2603907576558323,-0.008504253707249276,15.300135739069615,21.11763124076044,3359530000,28.27131967249655,-0.010280425047371367,0.0,0.0,0.5904958869275281,24.91985586723799,-0.0819035844029793,0.2577474149020385,17.142297144664276,0.3536098480705164,25.182798728348672,0.7613734280720412,7.863637305927867,0.862169257480421,2045.5400390625,2041.9100341796875,0.0010065312644949032
2016-04-11,0.0012836087744618752,0.3813516057176813,0.0022901400389567783,13.043603127890236,20.787765007077184,3567840000,0.0,0.0010065312644949032,0.0,0.0,0.5752366720582867,22.883101446118843,0.1990337969290224,0.3955911307521361,16.254312198260706,0.3072227557388814,24.426675149290887,0.7314587896508313,10.191228228530347,0.8142716775881482,2050.22998046875,2047.5999755859373,-0.004027154664066224
2016-04-12,0.000846844533105795,0.3049971465626631,-0.0031803101309604287,12.69564322836616,20.615458740686297,4239740000,0.0,-0.004027154664066224,0.0,0.0,0.560819630941974,20.746471210644103,0.1367324076423671,0.2866802662777537,15.485566847479342,0.1683478229188575,23.606108410434924,0.6972024943468547,12.90468207204092,0.7258504227022073,2043.719970703125,2041.989990234375,0.00876890934828456
2016-04-13,0.0020350382933802535,0.8830256468328807,0.010803947641664813,10.261936842763818,20.18112086750347,4191830000,8.455194366740619,0.00876890934828456,0.0,0.0,0.555378699569391,19.11048573791731,0.794743276503038,0.6903953930218463,14.689053093466429,0.3350144895855241,22.99437687550135,0.6639908360597697,9.40703325267976,0.6768719506073387,2065.919921875,2061.719970703125,0.007955031475177066
2016-04-14,0.00022565942321506327,0.84783241054742,0.008180690898392129,22.37545807612792,21.336647132301493,3765870000,0.0,0.007955031475177066,0.0,0.0,0.5565426473557201,19.00776245127872,1.1745946706197028,1.0380489748268131,14.485954083301952,0.5016811562521908,22.20262182919981,0.6366242230058485,2.4626107392614216,0.6541354490276732,2082.889892578125,2082.419921875,-5.274699308266406e-05
2016-04-15,0.00015366181947218394,0.7043786757170509,0.00010091482638951987,24.4608046114786,21.5568449779293,3701450000,0.0,-5.274699308266406e-05,0.0,0.0,0.5598532235010232,19.38975057769867,0.9795966003389388,0.960998606906098,14.425090619632948,0.5796131307067347,21.848045267818765,0.6173111718220363,-0.944804967854111,0.6418707538086386,2083.10009765625,2082.780029296875,-0.0011384313956179781
2016-04-18,-0.0009135112603777529,0.1069346432465349,-0.002051942655995731,22.870936831519487,21.427809199982185,3316880000,26.33643076705649,-0.0011384313956179781,0.0,0.0,0.5671639261093178,19.43243948033569,0.8602286926463241,0.8535597834918668,14.299345914525418,0.6820162420392729,21.900557177423536,0.6050283134338799,-1.6010671207421865,0.6575726084152091,2078.830078125,2080.72998046875,0.007433236874176075
2016-04-19,0.0008161345252464258,0.8945869717349461,0.0082493713994225,28.924361465372844,22.032212618111934,3896830000,0.0,0.007433236874176075,0.0,0.0,0.5777538287549386,20.64308457947727,0.96492902264463,0.9928502892148476,14.50888025944145,0.7902298432710473,21.118022821128594,0.5986642397678618,-4.547568827525133,0.6724644279533569,2096.050048828125,2094.340087890625,0.0022636033776199938
2016-04-20,0.0003426539142461493,0.7978874631433105,0.002606257291866143,34.52880709785834,22.62048047297994,4184880000,0.0,0.0022636033776199938,0.0,0.0,0.5880973580561977,22.538079559468983,0.9412327080277496,0.9780097430894528,14.958199430057764,0.948766189573766,20.66516338673097,0.5982690016948817,-6.798681902792012,0.7288538499707956,2101.52001953125,2100.800048828125,0.0004186011349887053
