Date,Return_close,Diff_close,stochRsi_stochrsi_w2_s126_s24,stochRsi_stochrsi_w2_s137_s234,rsi_w1,stochRsi_stochrsi_w2_s114_s236,stochRsi_stochrsi_w3_s12_s222,stochRsi_stochrsi_w2_s13_s218,Class_close,stochRsi_stochrsi_w2_s115_s236,stochRsi_stochrsi_w3_s149_s21,stochRsi_stochrsi_w3_s129_s238,rsi_w2,bb_pband_w4_stdDev3.3223760630638397,stochRsi_stochrsi_w4_s123_s245,macd_difffW1_sW5_signal12,bb_pband_w4_stdDev0.7177075201973817,Diff_open,Return_open,aroon_up_w4,Open,Target
2016-02-16,0.01638173774168461,30.7999267578125,1.0,1.0,100.0,1.0,1.0,1.0,1,1.0,1.0,1.0,87.0107275827541,0.72075105928161,1.0,-29.660778682143576,1.5218898570987678,38.0399169921875,0.020535976832112723,100.0,1871.43994140625,0.01451397671635224
2016-02-17,0.016346110625641508,31.239990234375,1.0,1.0,100.0,1.0,1.0,1.0,1,1.0,1.0,1.0,93.8598017246982,0.6982661655321536,1.0,-35.63580067341772,1.4178039019269633,27.360107421875,0.01451397671635224,100.0,1898.800048828125,0.015037980993169775
2016-02-18,-0.004676632123934432,-8.989990234375,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,72.00727173425098,0.6042471939704102,0.6870547068659979,-14.485013805435688,0.9825759409537942,28.7698974609375,0.015037980993169775,75.0,1927.5699462890625,-0.005634293219577202
2016-02-19,-2.603328180228459e-05,-0.0499267578125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,71.82154220458796,0.5427868715051339,0.1776063716770694,-6.854092209997006,0.698066863870883,-10.8299560546875,-0.005634293219577202,50.0,1916.739990234375,0.004009164695538914
2016-02-22,0.014350731099076697,27.719970703125,1.0,1.0,100.0,1.0,1.0,1.0,1,1.0,1.0,1.0,92.70769966319614,0.7464691816653904,1.0,-17.86304822591957,1.6409429139363294,7.699951171875,0.004009164695538914,100.0,1924.43994140625,0.00927904192408846
2016-02-23,-0.012532577570788739,-24.22998046875,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,40.38176906455398,0.4437868398267314,0.0,6.147925873639089,0.2397808264047746,17.9400634765625,0.00927904192408846,75.0,1942.3800048828125,-0.012860452734205552
2016-02-24,0.004429960034632252,8.530029296875,1.0,1.0,100.0,1.0,0.2420605218045032,1.0,1,1.0,0.2420605218045032,0.2420605218045032,57.33633765500952,0.5170561164726581,0.222730270741507,0.897294171056072,0.5789553286023875,-24.8199462890625,-0.012860452734205552,50.0,1917.56005859375,0.007434868144923001
2016-02-25,0.011284366730450301,21.89990234375,1.0,1.0,100.0,1.0,1.0,1.0,1,1.0,1.0,1.0,82.65885979055135,0.6816896725503153,0.6922339265354333,-9.652595388692289,1.3410688226048677,14.3099365234375,0.007434868144923001,100.0,1931.8699951171875,0.011876149471822472
2016-02-26,-0.001871865329564848,-3.64990234375,0.0,0.0,0.0,0.0,0.5618355035191702,0.0,0,0.0,0.5618355035191702,0.5618355035191702,69.00649570636753,0.6235189588809514,0.7296141385163839,-0.6960999120789371,1.0717878394360156,23.0799560546875,0.011876149471822472,75.0,1954.949951171875,-0.004008096628452584
2016-02-29,-0.008154131091571593,-15.820068359375,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,28.37697667114392,0.3706316331956575,0.0,11.257201438008218,-0.0988656285365372,-7.8199462890625,-0.004008096628452584,50.0,1947.1300048828125,-0.005169666753480406
2016-03-01,0.023588385401619227,46.11999511718727,1.0,1.0,100.0,1.0,1.0,1.0,1,1.0,1.0,1.0,83.84289326260489,0.7338964907944884,1.0,-17.51775163015772,1.5827420368070348,-10.0400390625,-0.005169666753480406,100.0,1937.0899658203125,0.020191355304294945
2016-03-02,0.004085949861101668,8.099975585937727,1.0,1.0,100.0,1.0,1.0,1.0,1,1.0,1.0,1.0,87.29805402422848,0.6718998227652931,1.0,-11.404239695589451,1.295750135435759,39.51000976562477,0.020191355304294945,100.0,1976.5999755859373,0.004542938564244814
2016-03-03,0.0034926343203167676,6.9500732421875,1.0,1.0,100.0,1.0,1.0,1.0,1,1.0,1.0,1.0,90.70801168755216,0.6308581482019209,1.0,-6.722096272148857,1.1057620507074457,9.0,0.004542938564244814,100.0,1985.5999755859373,0.0042265682970406004
2016-03-04,0.003300439865942195,6.5899658203125,1.0,1.0,100.0,1.0,1.0,1.0,1,1.0,1.0,1.0,93.8426925939881,0.6953518954199968,1.0,-3.53302675570672,1.4043133072355782,8.410034179687727,0.0042265682970406004,100.0,1994.010009765625,0.0010525877830218633
2016-03-07,0.0008846228008634327,1.77001953125,1.0,1.0,100.0,1.0,1.0,1.0,1,1.0,1.0,1.0,94.7873385972138,0.6586344069345252,1.0,1.1660604553834837,1.2343425302728512,2.0999755859375,0.0010525877830218633,100.0,1996.1099853515625,0.0003856856855026791
2016-03-08,-0.011303756056006087,-22.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,19.3426495291301,0.2560283631705659,0.0,17.447809876427392,-0.6293814032291308,0.77001953125,0.0003856856855026791,75.0,1996.8800048828125,-0.0077621414104473985
2016-03-09,0.005039672782814364,10.0,1.0,1.0,100.0,1.0,0.3384944731835134,1.0,1,1.0,0.3384944731835134,0.3384944731835134,52.76287061693627,0.4450000476554592,0.2898170065561649,7.404293658737874,0.2453969479253889,-15.4400634765625,-0.0077621414104473985,50.0,1981.43994140625,0.0047981189207764174
2016-03-10,0.00015579279712252259,0.3099365234375,1.0,1.0,100.0,1.0,1.0,1.0,1,1.0,1.0,1.0,53.94574302043119,0.4925918667282088,0.2993673124809268,6.825202694064471,0.4657066368101917,9.530029296875,0.0047981189207764174,25.0,1990.969970703125,0.0018767143354327942
2016-03-11,0.016262545588850763,32.6199951171875,1.0,1.0,100.0,1.0,1.0,1.0,1,1.0,1.0,1.0,92.65603050483348,0.7519757289830769,1.0,-12.077661297562486,1.6664335497226077,3.739990234375,0.0018767143354327942,100.0,1994.7099609375,0.012237412847249551
2016-03-14,-0.001261768616611647,-2.5499267578127274,0.0,0.0,0.0,0.0,0.7900097127754475,0.0,0,0.0,0.7900097127754475,0.7900097127754475,81.89425642107194,0.6380827861480424,0.8057443519292297,-2.282004989118141,1.139205986434758,24.56005859375,0.012237412847249551,75.0,2019.27001953125,-0.0019828784802600197
2016-03-15,-0.0018386309343174645,-3.7099609375,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,61.20771192842084,0.5472733807860277,0.4736401321860704,4.015154003629023,0.7188355901585193,-4.0,-0.0019828784802600197,50.0,2015.27001953125,-0.0005112429634435145
2016-03-16,0.00558472788177955,11.289916992187727,1.0,1.0,100.0,1.0,1.0,1.0,1,1.0,1.0,1.0,84.7117757904712,0.719028177503022,0.7307542380930792,-1.09997739688227,1.5139143782030196,-1.030029296875,-0.0005112429634435145,100.0,2014.239990234375,0.006265596119288119
2016-03-17,0.006573583068596456,13.3699951171875,1.0,1.0,100.0,1.0,1.0,1.0,1,1.0,1.0,1.0,93.72160614744098,0.7351804930843046,1.0,-5.102404442202435,1.5886858765363727,12.6600341796875,0.006265596119288119,100.0,2026.9000244140625,0.007010746138195856
2016-03-18,0.004395967251025645,8.9901123046875,1.0,1.0,100.0,1.0,1.0,1.0,1,1.0,1.0,1.0,96.49749544825772,0.6908397752303418,1.0,-4.627818909834135,1.3834260241990912,14.260009765625,0.007010746138195856,100.0,2041.1600341796875,0.003286823649902182
2016-03-21,0.0009850919042930784,2.02001953125,1.0,1.0,100.0,1.0,1.0,1.0,1,1.0,1.0,1.0,97.07805421521618,0.6463833737551031,1.0,-0.1909327419521886,1.177630654978683,6.719970703125,0.003286823649902182,100.0,2047.8800048828125,0.0003709918286984859
2016-03-22,-0.0008777728967723775,-1.800048828125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,74.93998290574342,0.5669414827663621,0.0,4.476627901215881,0.8098821925508006,0.7598876953125,0.0003709918286984859,75.0,2048.639892578125,-4.385627774183831e-05
2016-03-23,-0.00640650953066757,-13.090087890625,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,17.36045515463057,0.2416076101764667,0.0,13.248780150504682,-0.6961372378980701,-0.08984375,-4.385627774183831e-05,50.0,2048.550048828125,-0.007875536962414387
2016-03-24,-0.0003781417793762287,-0.77001953125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,15.921255655615454,0.3421740803837664,0.0,10.567966952481523,-0.2305999208700057,-16.070068359375,-0.007875536962414387,25.0,2032.47998046875,0.002658253363662766
2016-03-28,0.0005451068880724108,1.110107421875,1.0,1.0,100.0,1.0,1.0,1.0,1,1.0,1.0,1.0,32.14150048123021,0.4259895372193363,0.0818547687435801,7.453181895296264,0.1573944357011605,5.410034179687273,0.002658253363662766,25.0,2037.8900146484373,-0.0010506646820074295
2016-03-29,0.008778012054237117,17.9599609375,1.0,1.0,100.0,1.0,1.0,1.0,1,1.0,1.0,1.0,90.63019852961722,0.7603345789963878,1.0,-4.191136371176062,1.705127923708441,-2.1400146484372726,-0.0010506646820074295,100.0,2035.75,0.011001532265834335
2016-03-30,0.004340879993566027,8.93994140625,1.0,1.0,100.0,1.0,1.0,1.0,1,1.0,1.0,1.0,94.95726264927076,0.7014364787935062,1.0,-5.456579946369114,1.4324797588679972,22.52001953125,0.011001532265834335,100.0,2058.27001953125,0.002668583134479263
2016-03-31,-0.0020418423596204605,-4.2099609375,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,66.17475294342665,0.5851940996237593,0.6290409465991629,1.527298330579118,0.8943763014025825,5.5,0.002668583134479263,75.0,2063.77001953125,-0.0034705012306366356
2016-04-01,0.0063109590665995086,13.0400390625,1.0,1.0,100.0,1.0,0.8099199495050745,1.0,1,1.0,0.8099199495050745,0.8099199495050745,88.24582532978087,0.7281340204381436,0.8820315191038316,-4.342170248095167,1.556066694780871,-7.14990234375,-0.0034705012306366356,100.0,2056.6201171875,0.008024540063080288
2016-04-04,-0.003213480045854311,-6.650146484375,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,52.98376965644161,0.5153215568970082,0.0,3.676807028741014,0.5709257914275291,16.56982421875,0.008024540063080288,75.0,2073.18994140625,-0.005169616371161645
2016-04-05,-0.01019629841179448,-20.9598388671875,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,15.057179246096853,0.2674078245831761,0.0,16.083912630145733,-0.5767041647386966,-10.68994140625,-0.005169616371161645,50.0,2062.5,-0.008247219943725348
2016-04-06,0.010452797932012814,21.4898681640625,1.0,1.0,100.0,1.0,0.9647978003281372,1.0,1,1.0,0.9647978003281372,0.9647978003281372,65.58000146131894,0.5572749383121192,0.5324081532727364,-1.688011901056389,0.7651343043044949,-16.93994140625,-0.008247219943725348,25.0,2045.56005859375,0.008494466837814407
2016-04-07,-0.01204807397000529,-24.7498779296875,0.0,0.0,0.0,0.0,0.1903503724266859,0.0,0,0.0,0.1903503724266859,0.1903503724266859,27.67053082985163,0.3289296148252771,0.0781784694473675,14.457323949665948,-0.2919105440713661,17.449951171875,0.008494466837814407,75.0,2063.010009765625,-0.008504253707249276
2016-04-08,0.0027827026046169934,5.689941406249773,1.0,1.0,100.0,1.0,0.3240243970533083,1.0,1,1.0,0.3240243970533083,0.3240243970533083,42.85830539674548,0.4572978369723113,0.3507183926093531,5.652367934946192,0.3023252644124126,-17.469970703125,-0.008504253707249276,50.0,2045.5400390625,0.0022901400389567783
2016-04-11,-0.0027435458896043485,-5.609985351562273,0.0,0.0,0.0,0.0,0.2007865418060996,0.0,0,0.0,0.2007865418060996,0.2007865418060996,30.308699347247284,0.3880536868595962,0.0487819221836878,6.769922306180755,-0.0182163216342499,4.68994140625,0.0022901400389567783,25.0,2050.22998046875,-0.0031803101309604287
2016-04-12,0.009615753881390354,19.72998046875,1.0,1.0,100.0,1.0,1.0,1.0,1,1.0,1.0,1.0,77.22233966471947,0.7498197655040684,1.0,-7.241177603872607,1.656453270494752,-6.510009765625,-0.0031803101309604287,100.0,2043.719970703125,0.010803947641664813
2016-04-13,0.00999006976855732,20.699951171875,1.0,1.0,100.0,1.0,1.0,1.0,1,1.0,1.0,1.0,90.55854346282004,0.7313542292402493,1.0,-15.3206955085436,1.570973525684967,22.199951171875,0.010803947641664813,100.0,2065.919921875,0.008180690898392129
2016-04-14,0.0001729124301323992,0.360107421875,1.0,1.0,100.0,1.0,1.0,1.0,1,1.0,1.0,1.0,90.747037093345,0.6386464898872691,1.0,-7.618937569714873,1.141815455831638,16.969970703125,0.008180690898392129,100.0,2082.889892578125,0.00010091482638951987
2016-04-15,-0.0009847695761457942,-2.050048828125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,73.93974467287494,0.565245104405304,0.6925971374425963,-1.524066100646496,0.8020294019612204,0.210205078125,0.00010091482638951987,75.0,2083.10009765625,-0.002051942655995731
2016-04-18,0.006519725613798322,13.610107421875,1.0,1.0,100.0,1.0,1.0,1.0,1,1.0,1.0,1.0,92.46637756790572,0.7579823915322735,1.0,-6.841710536010924,1.6942392941389643,-4.27001953125,-0.002051942655995731,100.0,2078.830078125,0.0082493713994225
2016-04-19,0.0030797379028664196,6.4599609375,1.0,1.0,100.0,1.0,1.0,1.0,1,1.0,1.0,1.0,95.50194934396244,0.7028579197101827,1.0,-5.457134480876196,1.4390598226735645,17.219970703125,0.0082493713994225,100.0,2096.050048828125,0.002606257291866143
2016-04-20,0.0007612550492348547,1.599853515625,1.0,1.0,100.0,1.0,1.0,1.0,1,1.0,1.0,1.0,96.25031200668673,0.6380266459524473,1.0,-1.6546394691844917,1.138946105025164,5.469970703125,0.002606257291866143,100.0,2101.52001953125,0.00027122799132239805
2016-04-21,-0.005207562857292736,-10.919921875,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,29.4234687237647,0.3067270112247447,0.0,7.63764842284952,-0.394689735683888,0.570068359375,0.00027122799132239805,75.0,2102.090087890625,-0.005055403752600718
2016-04-22,4.785857954114903e-05,0.10009765625,1.0,1.0,100.0,1.0,0.0078140548863079,1.0,1,1.0,0.0078140548863079,0.0078140548863079,30.31052337370197,0.3519362730910421,0.006280676041869,6.271356296991937,-0.1854092624737746,-10.60009765625,-0.005055403752600718,50.0,2091.489990234375,-0.001014084745279753
2016-04-25,-0.0018136896207625597,-3.7900390625,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,15.52962538507856,0.3479057346649278,0.0,7.373455488008584,-0.2040672310909364,-2.119873046875,-0.001014084745279753,25.0,2089.3701171875,0.0002249088617434225
2016-04-26,0.001871000174236137,3.909912109375,1.0,1.0,100.0,1.0,1.0,1.0,1,1.0,1.0,1.0,57.89418843388091,0.5971492556856003,1.0,3.273464345575099,0.949718517015816,0.469970703125,0.0002249088617434225,100.0,2089.840087890625,0.0011907648085802691
2016-04-27,0.0016479941117468755,3.449951171875,1.0,1.0,100.0,1.0,1.0,1.0,1,1.0,1.0,1.0,77.66344776687023,0.707775914850617,1.0,1.0522440071217174,1.4618259619058258,2.489990234375,0.0011907648085802691,100.0,2092.330078125,-0.0006694044995478876
2016-04-28,-0.009273636061561064,-19.33984375,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,12.39831968932603,0.2565067218846936,0.0,12.601068438430106,-0.627167008790394,-1.400146484375,-0.0006694044995478876,75.0,2090.929931640625,-0.009181429355927584
2016-04-29,-0.005075949230557875,-10.510009765625,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,6.479848524780792,0.2921640530646423,0.0,13.488649283447398,-0.4621038594556602,-19.10986328125,-0.009181429355927584,50.0,2071.820068359375,-0.00224699670784112
2016-05-02,0.007779606697244645,16.1298828125,1.0,1.0,100.0,1.0,1.0,1.0,1,1.0,1.0,1.0,62.06427776921624,0.5280540118926585,0.6663513110180532,-1.7300214010464332,0.6298662407207926,-4.650146484375,-0.00224699670784112,25.0,2067.169921875,0.004830687362398223
2016-05-03,-0.008714499388395858,-18.059814453125,0.0,0.0,0.0,0.0,0.4265794535449529,0.0,0,0.0,0.4265794535449529,0.4265794535449529,26.626233273137014,0.3361151244859922,0.4092954203490669,9.060302383235069,-0.258647739062582,10.010009765625,0.004830687362398223,75.0,2077.179931640625,-0.008159544720323986
2016-05-04,-0.0059545827054732214,-12.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,15.004025471507433,0.3019991655458784,0.15094137331767,11.405189576029247,-0.4165756444576898,-16.8798828125,-0.008159544720323986,50.0,2060.300048828125,-0.003573867612971071
2016-05-05,-0.0002390366927933485,-0.490234375,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,14.49753561126508,0.3676342249059541,0.0,5.509350994988564,-0.11274108235679,-7.35009765625,-0.003573867612971071,25.0,2052.949951171875,-0.0025263536318949065
2016-05-06,0.00316961055355236,6.510009765625,1.0,1.0,100.0,1.0,1.0,1.0,1,1.0,1.0,1.0,54.91666098402506,0.5457163955708995,1.0,-2.047893155437772,0.7116280714078832,-5.179931640625,-0.0025263536318949065,25.0,2047.77001953125,0.004764572620653773
2016-05-09,0.0007532133076093572,1.550048828125,1.0,1.0,100.0,1.0,1.0,1.0,1,1.0,1.0,1.0,63.200691217077214,0.681230336922701,1.0,-3.408007113732614,1.3389424888948718,9.780029296875,0.004764572620653773,100.0,2057.550048828125,0.0024658323872150945
2016-05-10,0.012406365236037331,25.699951171875,1.0,1.0,100.0,1.0,1.0,1.0,1,1.0,1.0,1.0,94.81200006720024,0.7533725656861371,1.0,-17.623503124438415,1.6728997169225308,5.079833984375,0.0024658323872150945,100.0,2062.6298828125,0.00996658288546648
2016-05-11,-0.009607522877868035,-19.929931640625,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,40.65148754252004,0.476319528471996,0.2517243871398269,1.0012024111602802,0.3903795354616585,20.66015625,0.00996658288546648,75.0,2083.2900390625,-0.0077679092905436065
